"ID","CustomerCode","ProductCode","Month","BudgetQuantity","BudgetNetValue","BudgetMarginPercent"
1911,"3308","00688","201103",244,662.1366,0.004074
1912,"0002","00049","201103",507,780.5868,0.033764
1914,"3108","00029","201103",171,283.1068,0.009058
1915,"5001","00049","201103",266,444.944,0.02139
1916,"5001","00041","201103",146,374.4963,0.017191
1917,"7601","00049","201103",435,702.5264,0.032377
1918,"7600","00847","201103",163,366.8839,0.005315
1919,"4000","00041","201103",195,608.0943,0.01517
1920,"2101","00017","201103",193,323.9127,-0.012948
1921,"3200","00014","201103",198,525.6509,0.016857
1922,"0811","00042","201103",122,342.0531,-0.001793
1923,"0007","00049","201103",242,483.9895,0.012406
1924,"0812","00049","201103",121,247.0102,0.01744
1926,"8502","00049","201103",507,819.6169,0.029425
1927,"3308","00042","201103",269,802.6845,0.001465
1928,"7201","00049","201103",145,234.1727,0.010792
1929,"1737","00042","201103",122,383.8596,0.014659
1930,"2804","00042","201103",220,636.2187,-2.350867
1931,"6008","00049","201103",145,218.1714,0.003435
1932,"0501","00042","201103",146,290.0511,-0.005315
1933,"8401","00049","201103",266,393.2543,0.012075
1934,"3401","01093","201103",213,169.1528,-0.000394
1935,"2901","00029","201103",213,210.1055,0.007968
1937,"1202","00049","201103",314,517.0153,0.024374
1938,"7507","00029","201103",211,343.0237,0.010372
1939,"6100","00049","201103",193,395.2163,0.010384
1940,"3602","00029","201103",192,251.0405,0.01362
1941,"1400","00029","201103",192,234.8902,0.004964
1942,"3003","00029","201103",213,260.9891,0.01908
1943,"2804","00041","201103",146,424.1458,0.009909
1944,"5001","00042","201103",146,374.4963,0.003382
1945,"4903","00049","201103",145,263.3103,0.020384
1946,"9205","00049","201103",362,870.178,0.027888
1947,"3205","01210","201103",163,676.2836,0.015383
1948,"3203","00688","201103",293,743.142,0.006078
1950,"1711","00042","201103",122,387.6601,0.00524
1951,"2801","00022","201103",350,705.7104,0.019091
1952,"4102","00029","201103",256,401.6933,0.025134
1953,"2801","00035","201103",115,453.6843,0.008759
1954,"1202","00042","201103",171,346.9598,-0.005318
1955,"1901","00042","201103",171,305.9526,-0.009542
1956,"0804","00803","201103",109,380.6931,0.000108
1957,"0602","01210","201103",163,567.5709,0.023949
1958,"1720","01093","201103",139,114.2933,-0.00153
1959,"7517","01355","201103",94,152.7256,-0.003037
1960,"1713","01210","201103",122,507.2127,0.029864
1962,"2404","00029","201103",128,207.8955,0.006527
1963,"8607","00050","201103",145,270.8335,0.004857
1964,"0605","00049","201103",338,673.5729,0.017792
1965,"7601","00042","201103",513,1167.9214,-0.002875
1966,"0600","01210","201103",122,528.7693,0.012435
1967,"4001","01093","201103",245,169.1528,-0.003216
1968,"4001","01424","201103",163,430.9996,0.017157
1969,"0037","01210","201103",163,845.3546,0.213179
1970,"4904","00049","201103",193,290.8952,0.00458
1971,"3701","00050","201103",314,499.4517,0.022792
1973,"1901","00033","201103",130,337.4253,-0.009014
1974,"0000","01467","201103",146,447.4561,0.007082
1975,"2202","00050","201103",145,234.1727,0.010895
1976,"3605","00049","201103",121,193.9197,0.003582
1977,"2406","00029","201103",256,415.791,0.013053
1978,"3201","01210","201103",163,544.4325,0.021403
1979,"1734","00041","201103",171,537.4034,0.114938
1980,"1207","00041","201103",195,364.8566,0.00121
1981,"7405","00042","201103",110,342.0531,0.001415
1982,"3308","00041","201103",220,656.7419,0.016086
1983,"8607","00019","201103",331,658.6717,0.015337
1985,"6020","00049","201103",145,218.1714,0.003309
1986,"6019","00022","201103",251,365.2583,-0.01516
1987,"9101","01040","201103",121,123.6516,-0.00543
1988,"3403","01093","201103",171,168.0946,-0.000754
1989,"1500","01092","201103",115,230,-0.007036
1990,"0002","00042","201103",220,550.7299,0.003936
1991,"1406","00041","201103",153,465.1922,0.011715
1992,"3201","00021","201103",314,457.0063,-0.003065
1993,"3204","00029","201103",128,207.8955,0.006527
1994,"1807","00029","201103",171,221.1772,0.005131
1996,"2003","01093","201103",256,252.142,-0.001131
1997,"8607","00015","201103",165,329.3359,0.009217
1998,"8403","00029","201103",298,452.0861,0.035729
1999,"7504","01513","201103",94,190.907,-0.00133
2000,"6011","00041","201103",122,456.0708,0.037201
2001,"3303","00688","201103",244,675.6393,0.016254
2002,"9208","00050","201103",242,436.3429,0.01017
2003,"2101","01210","201103",136,355.0154,0.006976
2004,"2900","00042","201103",122,285.0442,-0.003939
2005,"6007","00029","201103",153,210.2068,0.005265
2006,"7901","00042","201103",305,665.4653,-0.004771
2007,"3306","00029","201103",128,207.8955,0.006527
2009,"2800","01210","201103",136,587.04,0.013788
2010,"6033","01424","201103",122,401.5317,0.075402
2011,"1104","01210","201103",163,845.3546,0.026148
2012,"7503","01093","201103",128,126.071,-0.000565
2013,"7518","01093","201103",374,323.7923,-0.008624
2014,"7401","00847","201103",163,317.5762,0.010123
2015,"7703","01424","201103",122,401.5317,0.030817
2016,"7703","01105","201103",439,1033.7287,-0.098223
2017,"0610","01210","201103",136,439.5844,0.004744
2018,"7504","00029","201103",153,249.4768,0.007832
2019,"1200","01210","201103",489,1972.447,0.040994
2021,"0503","01210","201103",122,432.3989,0.022571
2022,"1102","01210","201103",136,567.1172,0.030318
2023,"1702","01210","201103",136,510.4055,0.024077
2024,"1307","01210","201103",136,493.1235,0.008027
2025,"4101","01210","201103",122,426.699,0.018074
2026,"1718","01210","201103",217,1016.6797,0.072041
2027,"0030","00049","201103",121,243.2486,0.053106
2028,"8100","00688","201103",107,177.3608,-0.00473
2029,"2004","00029","201103",224,395.885,0.013352
2030,"4102","01210","201103",136,472.9758,0.019958
2032,"6004","01210","201103",163,704.4504,0.017176
2033,"0603","00803","201103",145,476.3803,-0.006008
2034,"0014","00041","201103",122,342.0531,0.019616
2035,"2601","00029","201103",171,223.6378,0.012158
2036,"4203","00049","201103",121,243.2486,0.021704
2037,"3802","01424","201103",136,359.1648,0.014297
2038,"8004","00041","201103",134,426.4262,0.011326
2039,"7517","00049","201103",266,533.287,0.013697
2040,"7504","01093","201103",153,151.2852,-0.000203
2041,"0603","00021","201103",145,255.4721,-0.004682
2042,"7902","00042","201103",230,711.3595,0.018034
2044,"0104","00803","201103",181,476.3699,-0.009682
2045,"3008","00033","201103",164,845.3428,0.011176
2046,"0503","00022","201103",145,262.986,-0.000829
2047,"3003","00034","201103",136,774.9083,0.05249
2048,"2101","01424","201103",136,269.9478,0.004479
2049,"3203","00035","201103",122,563.558,0.015467
2050,"0900","00050","201103",121,290.8952,0.009061
2051,"1901","00050","201103",169,199.8446,0.005176
2052,"9103","00041","201103",305,712.6106,0.034833
2053,"9103","00042","201103",129,237.5263,-0.027153
2055,"9300","00016","201103",241,306.817,-0.012421
2056,"8904","00035","201103",136,598.7928,0.003486
2057,"1733","00029","201103",117,186.8836,0.046962
2058,"0808","00033","201103",163,871.2788,0.01304
2059,"3304","00035","201103",217,1127.1394,0.015899
2060,"1305","00041","201103",244,684.1061,0.015157
2061,"3701","00042","201103",269,728.1873,0.010483
2062,"0802","00041","201103",122,298.822,0.01296
2063,"9101","00029","201103",139,125.5203,0.004029
2064,"3701","00034","201103",136,643.1109,0.023953
2065,"0701","00029","201103",139,175.7319,0.009256
2066,"7601","00041","201103",513,1167.9214,0.045458
2068,"1705","00019","201103",198,393.4734,0.011146
2069,"7000","00049","201103",145,239.487,0.004529
2070,"3700","00050","201103",121,241.9947,0.006262
2071,"0043","00029","201103",4314,5111.5399,0.019183
2072,"7500","00803","201103",121,475.8794,0.003292
2073,"8403","00803","201103",109,355.0311,-0.008463
2074,"4001","00847","201103",163,317.5762,0.010123
2075,"7402","00847","201103",122,238.1798,0.007592
2076,"7601","00688","201103",439,888.5109,0.002896
2077,"7601","01040","201103",290,565.2478,0.015912
2078,"8101","01097","201103",128,251.0583,0.017796
2080,"2902","01210","201103",272,850.6758,0.029431
2081,"1200","00035","201103",163,958.0568,0.018115
2082,"1734","00050","201103",242,489.0049,0.108431
2083,"8607","00014","201103",165,440.8298,0.012387
2084,"0901","01210","201103",176,737.2524,0.039413
2085,"0012","01210","201103",163,704.4504,0.04446
2086,"1805","01210","201103",163,845.3546,0.026148
2087,"1902","01210","201103",231,723.0745,0.025016
2088,"9400","00042","201103",122,380.059,0.001514
2089,"1701","01210","201103",190,595.4731,0.020602
2091,"3900","01105","201103",146,506.7347,-0.000159
2092,"3601","01092","201103",256,512,-0.022583
2093,"7900","00048","201103",153,371.5666,0.000924
2094,"7505","01093","201103",192,189.1065,-0.000255
2095,"3206","01424","201103",217,713.8315,0.016441
2096,"3000","01467","201103",354,856.0195,0.004179
2097,"1203","01467","201103",146,353.4548,0.005833
2098,"0039","00847","201103",122,295.8624,0.044485
2099,"7204","00803","201103",145,649.1997,0.008974
2100,"3704","00029","201103",145,249.4768,0.008232
2101,"3300","01467","201103",122,353.4548,0.004786
2103,"2601","01097","201103",171,334.7444,0.023726
2104,"6102","01424","201103",122,377.1235,0.018797
2105,"6017","00049","201103",121,247.0102,0.00649
2106,"7517","01513","201103",198,305.4431,-0.007776
2107,"3303","00033","201103",163,958.0568,0.061099
2108,"3303","00034","201103",163,958.0568,0.068715
2109,"2902","01340","201103",153,178.839,-0.006379
2110,"0015","00049","201103",145,197.7962,0.005757
2111,"9208","01097","201103",384,561.3477,0.015824
2112,"7505","00042","201103",110,342.0531,0.001415
2114,"0043","00019","201103",2788,4344.2656,0.016616
2115,"0043","00050","201103",1630,2381.7078,0.007016
2116,"0043","00579","201103",1630,2421.4029,0.006769
2117,"0043","01040","201103",1359,2392.7342,0.003738
2118,"0043","01675","201103",2038,4879.193,0.005691
2119,"3303","00014","201103",198,569.4623,0.067561
2120,"0901","01093","201103",256,202.9833,-0.000472
2121,"7402","01210","201103",122,425.3285,0.017924
2122,"5402","01092","201103",181,172.5358,0.002799
2123,"5402","01097","201103",128,166.66,0.009008
2124,"1740","01210","201103",1527,5694.5614,0.009756
2125,"2901","00042","201103",185,468.1034,0.003734
2127,"3404","01092","201103",256,512,-0.016231
2128,"3003","01424","201103",163,535.3912,0.041094
2129,"9103","01709","201103",201,434.671,-0.044175
2130,"6001","00049","201104",143,255.9208,0.010436
2131,"5103","00049","201104",191,344.2213,0.019108
2132,"1724","00042","201104",132,459.4821,0.04795
2133,"0600","00042","201104",119,614.1592,0.014195
2134,"4102","00049","201104",454,671.8071,0.020213
2135,"1734","00042","201104",119,614.1592,0.120138
2136,"0610","00042","201104",132,330.5845,-0.002825
2137,"0610","00049","201104",287,476.867,0.006248
2139,"0601","00042","201104",159,382.3516,0.00108
2140,"1701","00019","201104",132,336.9656,0.01828
2141,"1701","01105","201104",145,512.7117,0.009908
2142,"2701","01105","201104",264,610.3953,-0.012504
2143,"6012","00017","201104",193,249.2403,-0.027666
2144,"3300","00049","201104",239,539.9012,0.012561
2145,"3008","00049","201104",263,587.8619,0.014022
2146,"2404","00049","201104",143,476.867,0.016017
2147,"1305","00049","201104",143,317.8999,0.007501
2148,"7100","00049","201104",478,1046.915,0.023426
2150,"3301","00049","201104",382,690.1285,0.028541
2151,"3900","00049","201104",310,687.6203,0.015594
2152,"1725","00042","201104",163,566.6946,0.059154
2153,"3202","00049","201104",191,255.93,0.006017
2154,"3202","00033","201104",120,591.0312,0.017273
2155,"3207","00049","201104",1313,2861.0994,0.063495
2156,"3603","00042","201104",211,727.8924,0.020746
2157,"3201","00049","201104",191,255.93,0.006017
2158,"3603","00049","201104",382,635.8227,0.028818
2159,"5200","00049","201104",143,238.4335,0.003124
2160,"1207","00049","201104",143,353.5393,0.009064
2162,"1300","00042","201104",198,556.8377,-0.001013
2163,"3305","00049","201104",119,286.3943,0.007401
2164,"3205","00042","201104",1638,4276.33,-0.026644
2165,"3403","00033","201104",120,660.763,0.027751
2166,"3403","00049","201104",191,317.9113,0.014409
2167,"8405","00049","201104",287,635.7999,0.011572
2168,"0606","00042","201104",128,317.8337,-0.002929
2169,"3604","00049","201104",143,317.8999,0.007501
2170,"7701","00049","201104",143,211.1423,0.006289
2171,"1303","00042","201104",211,873.4709,0.047364
2173,"8607","00029","201104",125,208.7853,0.004072
2174,"7703","00049","201104",143,317.3632,0.024898
2175,"0616","00042","201104",159,545.9193,0.012089
2176,"0809","00042","201104",119,396.9288,0.002816
2177,"3403","00041","201104",119,307.0796,0.017757
2178,"1708","00049","201104",215,485.9111,0.011737
2179,"3205","00029","201104",135,224.0271,0.005631
2180,"2407","00029","201104",125,224.5157,0.005931
2181,"3205","00041","201104",476,1091.8386,0.013828
2182,"3802","00049","201104",263,473.2407,0.019508
2183,"0607","00042","201104",330,1003.8849,0.002317
2184,"1103","00042","201104",176,550.7466,0.007083
2186,"0600","00049","201104",119,211.5755,0.003268
2187,"4601","00049","201104",143,255.9208,0.010436
2188,"0702","00042","201104",159,424.8351,0.005109
2189,"3902","00049","201104",143,255.9208,0.010436
2190,"3804","00049","201104",143,317.3632,0.007472
2191,"1104","00029","201104",125,201.6351,0.004919
2192,"3200","00049","201104",287,529.7951,0.008979
2193,"3200","00041","201104",489,1501.2781,0.03373
2194,"3201","00041","201104",185,439.4744,0.016744
2195,"1101","00042","201104",264,1098.7115,0.045562
2196,"5000","00049","201104",119,238.4335,0.004654
2198,"0615","00042","201104",132,341.1996,-0.006082
2199,"3202","00041","201104",344,732.4336,0.023153
2200,"3202","00042","201104",1031,2307.1821,-0.00988
2201,"0901","00042","201104",119,351.5877,0.006957
2202,"1104","00042","201104",462,1513.0811,0.009274
2203,"3200","00042","201104",819,2365.5745,-0.000809
2204,"0810","00049","201104",119,267.21,0.006139
2205,"0901","00049","201104",454,639.8066,0.01725
2206,"7004","00049","201104",143,262.2769,0.00452
2207,"5401","00042","201104",211,474.6433,-0.001897
2209,"1403","00042","201104",401,1437.5622,0.049863
2210,"1713","00042","201104",555,1840.6579,0.032353
2211,"1206","00049","201104",143,353.5393,0.00941
2212,"2200","00049","201104",191,423.8704,0.009634
2213,"8501","00049","201104",119,198.5664,0.005485
2214,"1718","00042","201104",264,918.9642,0.021437
2215,"1104","00049","201104",263,570.322,0.013083
2216,"1704","00049","201104",143,323.9407,0.007824
2217,"2202","00029","201104",540,631.2483,0.022903
2218,"2202","00049","201104",2125,3288.5995,0.107807
2219,"2804","00029","201104",125,268.8468,0.008558
2221,"2804","00049","201104",119,278.1724,0.006961
2222,"3203","00041","201104",211,727.8924,0.06484
2223,"2803","00042","201104",436,1351.1503,0.015336
2224,"2401","00049","201104",191,511.86,0.029715
2225,"3205","00034","201104",148,734.1001,0.007718
2226,"0613","00042","201104",317,1091.8386,0.024175
2227,"0604","00049","201104",143,317.3632,0.007472
2228,"1803","00042","201104",159,545.9193,0.015561
2229,"2201","00017","201104",579,938.138,-0.011464
2230,"3207","00029","201104",249,492.8739,0.014149
2232,"1713","00049","201104",239,534.4199,0.032995
2233,"2202","00017","201104",1029,1498.1672,-0.037109
2234,"1745","00042","201104",3269,8479.7647,0.00912
2235,"1600","00042","201104",111,278.4188,-0.002367
2236,"1805","00049","201104",215,505.6435,0.012794
2237,"3604","00029","201104",166,280.0368,0.007163
2238,"3603","00029","201104",166,224.039,0.013767
2239,"0503","00042","201104",119,395.7915,0.009174
2240,"3201","00042","201104",766,2087.5314,0.027926
2241,"0038","00049","201104",143,314.0745,0.007028
2242,"3703","00049","201104",287,635.7999,0.049984
2243,"1723","00042","201104",185,573.2153,0.022619
2245,"7600","00049","201104",143,317.8999,0.007225
2246,"1715","00042","201104",159,551.3785,0.012865
2247,"8507","00049","201104",143,317.8999,0.005573
2248,"3307","00049","201104",287,476.867,0.006248
2249,"3201","00029","201104",177,225.4397,0.009272
2250,"3303","00049","201104",143,381.4936,0.036344
2251,"1719","00042","201104",149,458.964,0.003825
2252,"7519","00049","201104",167,372.1755,0.022831
2253,"2801","00042","201104",132,351.5877,0.004025
2254,"2406","00042","201104",317,1091.8386,0.00934
2255,"2006","00049","201104",143,323.9407,0.007824
2257,"2101","00049","201104",573,793.3738,0.02042
2258,"1101","00029","201104",249,541.0782,0.033938
2259,"7900","00049","201104",836,1675.8861,0.032933
2260,"0605","00042","201104",132,341.1996,-0.00235
2261,"7200","00049","201104",215,476.8556,0.010838
2262,"3800","00049","201104",119,264.9147,0.006021
2263,"2406","00049","201104",287,635.7999,0.015001
2264,"3407","00049","201104",716,1589.5225,0.036126
2265,"6032","00049","201104",167,278.1724,0.030849
2266,"0043","00049","201104",1343,2132.934,0.007029
2268,"3207","00042","201104",1242,4185.3055,0.030423
2269,"2801","00049","201104",191,347.7118,0.014516
2270,"2801","00029","201104",332,491.1916,0.023706
